Provider Column,Race,Sex,Ethnicity,County,Count,Age,Year
1,TOM,Male,Not Hispanic,71,2,8,2023
1,TOM,Female,Not Hispanic,71,1,8,2023
1,White,Male,Hispanic,71,1,8,2023
1,White,Female,Hispanic,71,2,8,2023
1,Black,Male,Hispanic,71,3,8,2023
1,Black,Female,Hispanic,71,1,8,2023
1,White,Male,Not Hispanic,71,161,9,2023
1,White,Female,Not Hispanic,71,147,9,2023
1,Black,Male,Not Hispanic,71,1,9,2023
1,Asian,Female,Not Hispanic,71,1,9,2023
1,TOM,Male,Not Hispanic,71,3,9,2023
1,White,Male,Hispanic,71,7,9,2023
1,White,Female,Hispanic,71,6,9,2023
1,TOM,Male,Hispanic,71,1,9,2023
1,White,Male,Not Hispanic,71,167,10,2023
1,White,Female,Not Hispanic,71,145,10,2023
1,Black,Male,Not Hispanic,71,2,10,2023
1,AIAN,Male,Not Hispanic,71,1,10,2023
1,Asian,Female,Not Hispanic,71,8,10,2023
1,NHOPI,Male,Not Hispanic,71,1,10,2023
1,TOM,Male,Not Hispanic,71,1,10,2023
1,TOM,Female,Not Hispanic,71,1,10,2023
1,White,Male,Hispanic,71,5,10,2023
1,White,Female,Hispanic,71,2,10,2023
1,White,Male,Not Hispanic,71,157,11,2023
1,White,Female,Not Hispanic,71,182,11,2023
1,Black,Male,Not Hispanic,71,4,11,2023
1,Black,Female,Not Hispanic,71,2,11,2023
1,AIAN,Female,Not Hispanic,71,1,11,2023
1,Asian,Female,Not Hispanic,71,7,11,2023
1,TOM,Male,Not Hispanic,71,3,11,2023
1,White,Male,Hispanic,71,3,11,2023
1,White,Female,Hispanic,71,9,11,2023
1,Black,Female,Hispanic,71,1,11,2023
1,TOM,Male,Hispanic,71,1,11,2023
1,White,Male,Not Hispanic,71,218,12,2023
1,White,Female,Not Hispanic,71,220,12,2023
1,Asian,Male,Not Hispanic,71,2,12,2023
1,Asian,Female,Not Hispanic,71,1,12,2023
1,TOM,Male,Not Hispanic,71,1,12,2023
1,TOM,Female,Not Hispanic,71,3,12,2023
1,White,Male,Hispanic,71,1,12,2023
1,White,Female,Hispanic,71,2,12,2023
1,White,Male,Not Hispanic,71,278,13,2023
1,White,Female,Not Hispanic,71,245,13,2023
1,AIAN,Male,Not Hispanic,71,3,13,2023
1,AIAN,Female,Not Hispanic,71,1,13,2023
1,Asian,Female,Not Hispanic,71,1,13,2023
1,NHOPI,Male,Not Hispanic,71,2,13,2023
1,TOM,Male,Not Hispanic,71,1,13,2023
1,TOM,Female,Not Hispanic,71,2,13,2023
1,White,Male,Hispanic,71,1,13,2023
1,White,Female,Hispanic,71,3,13,2023
1,White,Male,Not Hispanic,71,255,14,2023
1,White,Female,Not Hispanic,71,270,14,2023
1,Black,Male,Not Hispanic,71,1,14,2023
1,AIAN,Male,Not Hispanic,71,1,14,2023
1,AIAN,Female,Not Hispanic,71,2,14,2023
1,Asian,Male,Not Hispanic,71,1,14,2023
1,Asian,Female,Not Hispanic,71,1,14,2023
1,TOM,Male,Not Hispanic,71,1,14,2023
1,TOM,Female,Not Hispanic,71,1,14,2023
1,White,Male,Hispanic,71,5,14,2023
1,White,Female,Hispanic,71,2,14,2023
1,White,Male,Not Hispanic,71,226,15,2023
1,White,Female,Not Hispanic,71,195,15,2023
1,Black,Female,Not Hispanic,71,1,15,2023
1,AIAN,Female,Not Hispanic,71,1,15,2023
1,TOM,Male,Not Hispanic,71,1,15,2023
1,TOM,Female,Not Hispanic,71,1,15,2023
1,White,Male,Hispanic,71,2,15,2023
1,White,Female,Hispanic,71,1,15,2023
1,White,Male,Not Hispanic,71,141,16,2023
1,White,Female,Not Hispanic,71,141,16,2023
1,Black,Male,Not Hispanic,71,1,16,2023
1,AIAN,Male,Not Hispanic,71,2,16,2023
1,AIAN,Female,Not Hispanic,71,1,16,2023
1,Asian,Female,Not Hispanic,71,1,16,2023
1,TOM,Female,Not Hispanic,71,2,16,2023
1,White,Male,Hispanic,71,2,16,2023
1,White,Female,Hispanic,71,3,16,2023
1,White,Male,Not Hispanic,71,96,17,2023
1,White,Female,Not Hispanic,71,118,17,2023
1,TOM,Female,Not Hispanic,71,2,17,2023
1,White,Female,Hispanic,71,2,17,2023
1,AIAN,Female,Hispanic,71,1,17,2023
1,White,Male,Not Hispanic,71,94,18,2023
1,White,Female,Not Hispanic,71,150,18,2023
1,AIAN,Female,Not Hispanic,71,1,18,2023
1,Asian,Female,Not Hispanic,71,2,18,2023
1,NHOPI,Female,Not Hispanic,71,1,18,2023
1,TOM,Male,Not Hispanic,71,1,18,2023
1,White,Male,Hispanic,71,1,18,2023
1,White,Female,Hispanic,71,1,18,2023
1,White,Male,Not Hispanic,73,994,1,2023
1,White,Female,Not Hispanic,73,986,1,2023
1,Black,Male,Not Hispanic,73,37,1,2023
1,Black,Female,Not Hispanic,73,34,1,2023
1,AIAN,Male,Not Hispanic,73,2,1,2023
1,AIAN,Female,Not Hispanic,73,2,1,2023
1,Asian,Male,Not Hispanic,73,3,1,2023
1,Asian,Female,Not Hispanic,73,3,1,2023
1,TOM,Male,Not Hispanic,73,50,1,2023
1,TOM,Female,Not Hispanic,73,45,1,2023
1,White,Male,Hispanic,73,139,1,2023
1,White,Female,Hispanic,73,110,1,2023
1,Black,Male,Hispanic,73,6,1,2023
1,Black,Female,Hispanic,73,8,1,2023
1,AIAN,Male,Hispanic,73,2,1,2023
1,AIAN,Female,Hispanic,73,9,1,2023
1,TOM,Male,Hispanic,73,13,1,2023
1,TOM,Female,Hispanic,73,19,1,2023
1,White,Male,Not Hispanic,73,1137,2,2023
1,White,Female,Not Hispanic,73,1160,2,2023
1,Black,Male,Not Hispanic,73,37,2,2023
1,Black,Female,Not Hispanic,73,38,2,2023
1,AIAN,Female,Not Hispanic,73,2,2,2023
1,Asian,Male,Not Hispanic,73,5,2,2023
1,Asian,Female,Not Hispanic,73,7,2,2023
1,TOM,Male,Not Hispanic,73,64,2,2023
1,TOM,Female,Not Hispanic,73,65,2,2023
1,White,Male,Hispanic,73,134,2,2023
1,White,Female,Hispanic,73,141,2,2023
1,Black,Male,Hispanic,73,6,2,2023
1,Black,Female,Hispanic,73,9,2,2023
1,AIAN,Female,Hispanic,73,6,2,2023
1,Asian,Female,Hispanic,73,2,2,2023
1,TOM,Male,Hispanic,73,7,2,2023
1,TOM,Female,Hispanic,73,9,2,2023
1,White,Male,Not Hispanic,73,1264,3,2023
1,White,Female,Not Hispanic,73,1235,3,2023
1,Black,Male,Not Hispanic,73,29,3,2023
1,Black,Female,Not Hispanic,73,28,3,2023
1,AIAN,Male,Not Hispanic,73,6,3,2023
1,Asian,Male,Not Hispanic,73,4,3,2023
1,Asian,Female,Not Hispanic,73,6,3,2023
1,NHOPI,Female,Not Hispanic,73,1,3,2023
1,TOM,Male,Not Hispanic,73,45,3,2023
1,TOM,Female,Not Hispanic,73,47,3,2023
1,White,Male,Hispanic,73,149,3,2023
1,White,Female,Hispanic,73,138,3,2023
1,Black,Male,Hispanic,73,5,3,2023
1,Black,Female,Hispanic,73,7,3,2023
1,AIAN,Male,Hispanic,73,2,3,2023
1,AIAN,Female,Hispanic,73,5,3,2023
1,Asian,Male,Hispanic,73,1,3,2023
1,Asian,Female,Hispanic,73,3,3,2023
1,TOM,Male,Hispanic,73,15,3,2023
1,TOM,Female,Hispanic,73,14,3,2023
1,White,Male,Not Hispanic,73,1401,4,2023
1,White,Female,Not Hispanic,73,1165,4,2023
1,Black,Male,Not Hispanic,73,111,4,2023
1,Black,Female,Not Hispanic,73,24,4,2023
1,AIAN,Male,Not Hispanic,73,1,4,2023
1,AIAN,Female,Not Hispanic,73,2,4,2023
1,Asian,Male,Not Hispanic,73,10,4,2023
1,Asian,Female,Not Hispanic,73,7,4,2023
1,TOM,Male,Not Hispanic,73,39,4,2023
1,TOM,Female,Not Hispanic,73,38,4,2023
1,White,Male,Hispanic,73,169,4,2023
1,White,Female,Hispanic,73,134,4,2023
1,Black,Male,Hispanic,73,7,4,2023
1,Black,Female,Hispanic,73,4,4,2023
1,AIAN,Male,Hispanic,73,9,4,2023
1,AIAN,Female,Hispanic,73,5,4,2023
1,Asian,Male,Hispanic,73,3,4,2023
1,Asian,Female,Hispanic,73,3,4,2023
1,NHOPI,Female,Hispanic,73,1,4,2023
1,TOM,Male,Hispanic,73,5,4,2023
1,TOM,Female,Hispanic,73,8,4,2023
1,White,Male,Not Hispanic,73,1082,5,2023
1,White,Female,Not Hispanic,73,924,5,2023
1,Black,Male,Not Hispanic,73,45,5,2023
1,Black,Female,Not Hispanic,73,21,5,2023
1,Asian,Male,Not Hispanic,73,10,5,2023
1,Asian,Female,Not Hispanic,73,14,5,2023
1,TOM,Male,Not Hispanic,73,31,5,2023
1,TOM,Female,Not Hispanic,73,35,5,2023
1,White,Male,Hispanic,73,111,5,2023
1,White,Female,Hispanic,73,103,5,2023
1,Black,Male,Hispanic,73,6,5,2023
1,Black,Female,Hispanic,73,3,5,2023
1,AIAN,Male,Hispanic,73,2,5,2023
1,AIAN,Female,Hispanic,73,6,5,2023
1,Asian,Male,Hispanic,73,1,5,2023
1,TOM,Male,Hispanic,73,9,5,2023
1,TOM,Female,Hispanic,73,2,5,2023
1,White,Male,Not Hispanic,73,990,6,2023
1,White,Female,Not Hispanic,73,914,6,2023
1,Black,Male,Not Hispanic,73,30,6,2023
1,Black,Female,Not Hispanic,73,32,6,2023
1,AIAN,Male,Not Hispanic,73,2,6,2023
1,AIAN,Female,Not Hispanic,73,3,6,2023
1,Asian,Male,Not Hispanic,73,9,6,2023
1,Asian,Female,Not Hispanic,73,8,6,2023
1,NHOPI,Male,Not Hispanic,73,3,6,2023
1,NHOPI,Female,Not Hispanic,73,1,6,2023
1,TOM,Male,Not Hispanic,73,33,6,2023
1,TOM,Female,Not Hispanic,73,27,6,2023
1,White,Male,Hispanic,73,128,6,2023
1,White,Female,Hispanic,73,135,6,2023
1,Black,Male,Hispanic,73,3,6,2023
1,Black,Female,Hispanic,73,1,6,2023
1,AIAN,Male,Hispanic,73,2,6,2023
1,AIAN,Female,Hispanic,73,6,6,2023
1,TOM,Male,Hispanic,73,4,6,2023
1,TOM,Female,Hispanic,73,5,6,2023
1,White,Male,Not Hispanic,73,1229,7,2023
1,White,Female,Not Hispanic,73,1208,7,2023
1,Black,Male,Not Hispanic,73,53,7,2023
1,Black,Female,Not Hispanic,73,34,7,2023
1,AIAN,Male,Not Hispanic,73,1,7,2023
1,AIAN,Female,Not Hispanic,73,2,7,2023
1,Asian,Male,Not Hispanic,73,3,7,2023
1,Asian,Female,Not Hispanic,73,4,7,2023
1,NHOPI,Male,Not Hispanic,73,3,7,2023
1,NHOPI,Female,Not Hispanic,73,1,7,2023
1,TOM,Male,Not Hispanic,73,16,7,2023
1,TOM,Female,Not Hispanic,73,20,7,2023
1,White,Male,Hispanic,73,111,7,2023
1,White,Female,Hispanic,73,108,7,2023
1,Black,Male,Hispanic,73,2,7,2023
1,Black,Female,Hispanic,73,3,7,2023
1,AIAN,Male,Hispanic,73,2,7,2023
1,AIAN,Female,Hispanic,73,2,7,2023
1,TOM,Male,Hispanic,73,10,7,2023
1,TOM,Female,Hispanic,73,4,7,2023
1,White,Male,Not Hispanic,73,1247,8,2023
1,White,Female,Not Hispanic,73,1282,8,2023
1,Black,Male,Not Hispanic,73,22,8,2023
1,Black,Female,Not Hispanic,73,26,8,2023
1,AIAN,Male,Not Hispanic,73,1,8,2023
1,AIAN,Female,Not Hispanic,73,4,8,2023
1,Asian,Male,Not Hispanic,73,5,8,2023
1,Asian,Female,Not Hispanic,73,5,8,2023
1,NHOPI,Female,Not Hispanic,73,2,8,2023
1,TOM,Male,Not Hispanic,73,20,8,2023
1,TOM,Female,Not Hispanic,73,12,8,2023
1,White,Male,Hispanic,73,142,8,2023
1,White,Female,Hispanic,73,104,8,2023
1,Black,Male,Hispanic,73,2,8,2023
1,Black,Female,Hispanic,73,3,8,2023
1,AIAN,Male,Hispanic,73,4,8,2023
1,Asian,Female,Hispanic,73,1,8,2023
1,TOM,Male,Hispanic,73,9,8,2023
1,TOM,Female,Hispanic,73,13,8,2023
1,White,Male,Not Hispanic,73,1381,9,2023
1,White,Female,Not Hispanic,73,1388,9,2023
1,Black,Male,Not Hispanic,73,28,9,2023
1,Black,Female,Not Hispanic,73,19,9,2023
1,AIAN,Male,Not Hispanic,73,3,9,2023
1,AIAN,Female,Not Hispanic,73,2,9,2023
1,Asian,Male,Not Hispanic,73,6,9,2023
1,Asian,Female,Not Hispanic,73,10,9,2023
1,NHOPI,Male,Not Hispanic,73,2,9,2023
1,TOM,Male,Not Hispanic,73,16,9,2023
1,TOM,Female,Not Hispanic,73,13,9,2023
1,White,Male,Hispanic,73,134,9,2023
1,White,Female,Hispanic,73,103,9,2023
1,Black,Male,Hispanic,73,6,9,2023
1,Black,Female,Hispanic,73,1,9,2023
1,AIAN,Male,Hispanic,73,5,9,2023
1,AIAN,Female,Hispanic,73,2,9,2023
1,TOM,Male,Hispanic,73,4,9,2023
1,TOM,Female,Hispanic,73,3,9,2023
1,White,Male,Not Hispanic,73,1383,10,2023
1,White,Female,Not Hispanic,73,1320,10,2023
1,Black,Male,Not Hispanic,73,35,10,2023
1,Black,Female,Not Hispanic,73,16,10,2023
1,AIAN,Male,Not Hispanic,73,2,10,2023
1,AIAN,Female,Not Hispanic,73,3,10,2023
1,Asian,Male,Not Hispanic,73,7,10,2023
1,Asian,Female,Not Hispanic,73,18,10,2023
1,TOM,Male,Not Hispanic,73,19,10,2023
1,TOM,Female,Not Hispanic,73,10,10,2023
1,White,Male,Hispanic,73,104,10,2023
1,White,Female,Hispanic,73,90,10,2023
1,Black,Male,Hispanic,73,5,10,2023
1,Black,Female,Hispanic,73,4,10,2023
1,AIAN,Male,Hispanic,73,6,10,2023
1,AIAN,Female,Hispanic,73,4,10,2023
1,TOM,Male,Hispanic,73,1,10,2023
1,TOM,Female,Hispanic,73,1,10,2023
1,White,Male,Not Hispanic,73,1321,11,2023
1,White,Female,Not Hispanic,73,1401,11,2023
1,Black,Male,Not Hispanic,73,34,11,2023
1,Black,Female,Not Hispanic,73,14,11,2023
1,AIAN,Male,Not Hispanic,73,3,11,2023
1,AIAN,Female,Not Hispanic,73,2,11,2023
1,Asian,Male,Not Hispanic,73,11,11,2023
1,Asian,Female,Not Hispanic,73,7,11,2023
1,NHOPI,Male,Not Hispanic,73,1,11,2023
1,NHOPI,Female,Not Hispanic,73,1,11,2023
1,TOM,Male,Not Hispanic,73,11,11,2023
1,TOM,Female,Not Hispanic,73,11,11,2023
1,White,Male,Hispanic,73,89,11,2023
1,White,Female,Hispanic,73,82,11,2023
1,AIAN,Male,Hispanic,73,3,11,2023
1,AIAN,Female,Hispanic,73,1,11,2023
1,TOM,Male,Hispanic,73,2,11,2023
1,White,Male,Not Hispanic,73,1420,12,2023
1,White,Female,Not Hispanic,73,1421,12,2023
1,Black,Male,Not Hispanic,73,17,12,2023
1,Black,Female,Not Hispanic,73,13,12,2023
1,AIAN,Male,Not Hispanic,73,2,12,2023
1,AIAN,Female,Not Hispanic,73,3,12,2023
1,Asian,Male,Not Hispanic,73,5,12,2023
1,Asian,Female,Not Hispanic,73,12,12,2023
1,TOM,Male,Not Hispanic,73,6,12,2023
1,TOM,Female,Not Hispanic,73,11,12,2023
1,White,Male,Hispanic,73,69,12,2023
1,White,Female,Hispanic,73,58,12,2023
1,Black,Female,Hispanic,73,1,12,2023
1,AIAN,Male,Hispanic,73,2,12,2023
1,AIAN,Female,Hispanic,73,2,12,2023
1,TOM,Male,Hispanic,73,3,12,2023
1,TOM,Female,Hispanic,73,1,12,2023
1,White,Male,Not Hispanic,73,1656,13,2023
1,White,Female,Not Hispanic,73,1722,13,2023
1,Black,Male,Not Hispanic,73,20,13,2023
1,Black,Female,Not Hispanic,73,15,13,2023
1,AIAN,Male,Not Hispanic,73,3,13,2023
1,AIAN,Female,Not Hispanic,73,3,13,2023
1,Asian,Male,Not Hispanic,73,2,13,2023
1,Asian,Female,Not Hispanic,73,8,13,2023
1,TOM,Male,Not Hispanic,73,17,13,2023
1,TOM,Female,Not Hispanic,73,9,13,2023
1,White,Male,Hispanic,73,58,13,2023
1,White,Female,Hispanic,73,59,13,2023
1,Black,Female,Hispanic,73,1,13,2023
1,AIAN,Male,Hispanic,73,7,13,2023
1,AIAN,Female,Hispanic,73,1,13,2023
1,TOM,Male,Hispanic,73,4,13,2023
1,TOM,Female,Hispanic,73,1,13,2023
1,White,Male,Not Hispanic,73,1564,14,2023
1,White,Female,Not Hispanic,73,1604,14,2023
1,Black,Male,Not Hispanic,73,23,14,2023
1,Black,Female,Not Hispanic,73,14,14,2023
1,AIAN,Male,Not Hispanic,73,3,14,2023
1,Asian,Male,Not Hispanic,73,3,14,2023
1,Asian,Female,Not Hispanic,73,9,14,2023
1,NHOPI,Male,Not Hispanic,73,1,14,2023
1,TOM,Male,Not Hispanic,73,8,14,2023
1,TOM,Female,Not Hispanic,73,11,14,2023
1,White,Male,Hispanic,73,45,14,2023
1,White,Female,Hispanic,73,33,14,2023
1,Black,Male,Hispanic,73,2,14,2023
1,Black,Female,Hispanic,73,1,14,2023
1,AIAN,Female,Hispanic,73,1,14,2023
1,TOM,Male,Hispanic,73,2,14,2023
1,White,Male,Not Hispanic,73,1331,15,2023
1,White,Female,Not Hispanic,73,1398,15,2023
1,Black,Male,Not Hispanic,73,11,15,2023
1,Black,Female,Not Hispanic,73,14,15,2023
1,AIAN,Male,Not Hispanic,73,4,15,2023
1,AIAN,Female,Not Hispanic,73,4,15,2023
1,Asian,Male,Not Hispanic,73,2,15,2023
1,Asian,Female,Not Hispanic,73,5,15,2023
1,TOM,Male,Not Hispanic,73,4,15,2023
1,TOM,Female,Not Hispanic,73,6,15,2023
1,White,Male,Hispanic,73,29,15,2023
1,White,Female,Hispanic,73,23,15,2023
1,AIAN,Male,Hispanic,73,2,15,2023
1,AIAN,Female,Hispanic,73,1,15,2023
1,TOM,Female,Hispanic,73,1,15,2023
1,White,Male,Not Hispanic,73,931,16,2023
1,White,Female,Not Hispanic,73,1093,16,2023
1,Black,Male,Not Hispanic,73,4,16,2023
1,Black,Female,Not Hispanic,73,12,16,2023
1,AIAN,Male,Not Hispanic,73,1,16,2023
1,AIAN,Female,Not Hispanic,73,1,16,2023
1,Asian,Male,Not Hispanic,73,2,16,2023
1,Asian,Female,Not Hispanic,73,6,16,2023
1,TOM,Male,Not Hispanic,73,4,16,2023
1,TOM,Female,Not Hispanic,73,2,16,2023
1,White,Male,Hispanic,73,13,16,2023
1,White,Female,Hispanic,73,17,16,2023
1,NHOPI,Male,Hispanic,73,1,16,2023
1,TOM,Male,Hispanic,73,2,16,2023
1,TOM,Female,Hispanic,73,1,16,2023
1,White,Male,Not Hispanic,73,594,17,2023
1,White,Female,Not Hispanic,73,710,17,2023
1,Black,Male,Not Hispanic,73,4,17,2023
1,Black,Female,Not Hispanic,73,3,17,2023
1,AIAN,Male,Not Hispanic,73,2,17,2023
1,AIAN,Female,Not Hispanic,73,1,17,2023
1,Asian,Male,Not Hispanic,73,1,17,2023
1,Asian,Female,Not Hispanic,73,4,17,2023
1,TOM,Male,Not Hispanic,73,3,17,2023
1,TOM,Female,Not Hispanic,73,2,17,2023
1,White,Male,Hispanic,73,7,17,2023
1,White,Female,Hispanic,73,10,17,2023
1,Black,Male,Hispanic,73,1,17,2023
1,Black,Female,Hispanic,73,1,17,2023
1,White,Male,Not Hispanic,73,377,18,2023
1,White,Female,Not Hispanic,73,746,18,2023
1,Black,Male,Not Hispanic,73,5,18,2023
1,Black,Female,Not Hispanic,73,7,18,2023
1,AIAN,Female,Not Hispanic,73,4,18,2023
1,Asian,Male,Not Hispanic,73,4,18,2023
1,Asian,Female,Not Hispanic,73,4,18,2023
1,TOM,Male,Not Hispanic,73,2,18,2023
1,TOM,Female,Not Hispanic,73,4,18,2023
1,White,Male,Hispanic,73,7,18,2023
1,White,Female,Hispanic,73,10,18,2023
1,Black,Female,Hispanic,73,1,18,2023
1,AIAN,Male,Hispanic,73,1,18,2023
1,AIAN,Female,Hispanic,73,2,18,2023
1,White,Male,Not Hispanic,75,562,1,2023
1,White,Female,Not Hispanic,75,583,1,2023
1,Black,Male,Not Hispanic,75,4,1,2023
1,Black,Female,Not Hispanic,75,12,1,2023
1,AIAN,Male,Not Hispanic,75,1,1,2023
1,Asian,Male,Not Hispanic,75,3,1,2023
1,Asian,Female,Not Hispanic,75,4,1,2023
1,TOM,Male,Not Hispanic,75,24,1,2023
1,TOM,Female,Not Hispanic,75,30,1,2023
1,White,Male,Hispanic,75,88,1,2023
1,White,Female,Hispanic,75,72,1,2023
1,Black,Male,Hispanic,75,4,1,2023
1,AIAN,Male,Hispanic,75,2,1,2023
1,AIAN,Female,Hispanic,75,2,1,2023
1,TOM,Male,Hispanic,75,1,1,2023
1,TOM,Female,Hispanic,75,3,1,2023
1,White,Male,Not Hispanic,75,655,2,2023
1,White,Female,Not Hispanic,75,626,2,2023
1,Black,Male,Not Hispanic,75,15,2,2023
1,Black,Female,Not Hispanic,75,9,2,2023
1,AIAN,Female,Not Hispanic,75,1,2,2023
1,Asian,Male,Not Hispanic,75,3,2,2023
1,Asian,Female,Not Hispanic,75,1,2,2023
1,NHOPI,Male,Not Hispanic,75,1,2,2023
1,TOM,Male,Not Hispanic,75,24,2,2023
1,TOM,Female,Not Hispanic,75,31,2,2023
1,White,Male,Hispanic,75,83,2,2023
1,White,Female,Hispanic,75,88,2,2023
1,Black,Female,Hispanic,75,5,2,2023
1,AIAN,Male,Hispanic,75,3,2,2023
1,TOM,Male,Hispanic,75,6,2,2023
1,TOM,Female,Hispanic,75,2,2,2023
1,White,Male,Not Hispanic,75,605,3,2023
1,White,Female,Not Hispanic,75,652,3,2023
1,Black,Male,Not Hispanic,75,14,3,2023
1,Black,Female,Not Hispanic,75,9,3,2023
1,AIAN,Male,Not Hispanic,75,8,3,2023
1,AIAN,Female,Not Hispanic,75,1,3,2023
1,Asian,Male,Not Hispanic,75,7,3,2023
1,Asian,Female,Not Hispanic,75,2,3,2023
1,TOM,Male,Not Hispanic,75,15,3,2023
1,TOM,Female,Not Hispanic,75,18,3,2023
1,White,Male,Hispanic,75,111,3,2023
1,White,Female,Hispanic,75,95,3,2023
1,Black,Male,Hispanic,75,5,3,2023
1,Black,Female,Hispanic,75,5,3,2023
1,AIAN,Male,Hispanic,75,3,3,2023
1,AIAN,Female,Hispanic,75,4,3,2023
1,TOM,Male,Hispanic,75,15,3,2023
1,TOM,Female,Hispanic,75,2,3,2023
1,White,Male,Not Hispanic,75,695,4,2023
1,White,Female,Not Hispanic,75,592,4,2023
1,Black,Male,Not Hispanic,75,20,4,2023
1,Black,Female,Not Hispanic,75,8,4,2023
1,AIAN,Male,Not Hispanic,75,5,4,2023
1,AIAN,Female,Not Hispanic,75,1,4,2023
1,Asian,Male,Not Hispanic,75,2,4,2023
1,Asian,Female,Not Hispanic,75,8,4,2023
1,NHOPI,Female,Not Hispanic,75,2,4,2023
1,TOM,Male,Not Hispanic,75,20,4,2023
1,TOM,Female,Not Hispanic,75,24,4,2023
1,White,Male,Hispanic,75,96,4,2023
1,White,Female,Hispanic,75,116,4,2023
1,Black,Male,Hispanic,75,2,4,2023
1,Black,Female,Hispanic,75,2,4,2023
1,AIAN,Male,Hispanic,75,5,4,2023
1,AIAN,Female,Hispanic,75,2,4,2023
1,Asian,Male,Hispanic,75,1,4,2023
1,Asian,Female,Hispanic,75,1,4,2023
1,NHOPI,Male,Hispanic,75,1,4,2023
1,TOM,Male,Hispanic,75,6,4,2023
1,TOM,Female,Hispanic,75,1,4,2023
1,White,Male,Not Hispanic,75,551,5,2023
1,White,Female,Not Hispanic,75,542,5,2023
1,Black,Male,Not Hispanic,75,21,5,2023
1,Black,Female,Not Hispanic,75,11,5,2023
1,AIAN,Male,Not Hispanic,75,2,5,2023
1,AIAN,Female,Not Hispanic,75,1,5,2023
1,Asian,Male,Not Hispanic,75,6,5,2023
1,Asian,Female,Not Hispanic,75,7,5,2023
1,NHOPI,Female,Not Hispanic,75,1,5,2023
1,TOM,Male,Not Hispanic,75,12,5,2023
1,TOM,Female,Not Hispanic,75,11,5,2023
1,White,Male,Hispanic,75,94,5,2023
1,White,Female,Hispanic,75,92,5,2023
1,AIAN,Female,Hispanic,75,3,5,2023
1,Asian,Male,Hispanic,75,1,5,2023
1,Asian,Female,Hispanic,75,1,5,2023
1,TOM,Female,Hispanic,75,2,5,2023
1,White,Male,Not Hispanic,75,606,6,2023
1,White,Female,Not Hispanic,75,528,6,2023
1,Black,Male,Not Hispanic,75,26,6,2023
1,Black,Female,Not Hispanic,75,13,6,2023
1,AIAN,Male,Not Hispanic,75,1,6,2023
1,AIAN,Female,Not Hispanic,75,1,6,2023
1,Asian,Male,Not Hispanic,75,2,6,2023
1,Asian,Female,Not Hispanic,75,4,6,2023
1,TOM,Male,Not Hispanic,75,8,6,2023
1,TOM,Female,Not Hispanic,75,13,6,2023
1,White,Male,Hispanic,75,76,6,2023
1,White,Female,Hispanic,75,65,6,2023
1,Black,Female,Hispanic,75,1,6,2023
1,AIAN,Male,Hispanic,75,4,6,2023
1,Asian,Male,Hispanic,75,1,6,2023
1,NHOPI,Male,Hispanic,75,1,6,2023
1,TOM,Male,Hispanic,75,1,6,2023
1,TOM,Female,Hispanic,75,1,6,2023
1,White,Male,Not Hispanic,75,613,7,2023
1,White,Female,Not Hispanic,75,582,7,2023
1,Black,Male,Not Hispanic,75,22,7,2023
1,Black,Female,Not Hispanic,75,5,7,2023
1,AIAN,Female,Not Hispanic,75,2,7,2023
1,Asian,Male,Not Hispanic,75,6,7,2023
1,Asian,Female,Not Hispanic,75,5,7,2023
1,NHOPI,Male,Not Hispanic,75,1,7,2023
1,TOM,Male,Not Hispanic,75,8,7,2023
1,TOM,Female,Not Hispanic,75,8,7,2023
1,White,Male,Hispanic,75,60,7,2023
1,White,Female,Hispanic,75,60,7,2023
1,AIAN,Male,Hispanic,75,4,7,2023
1,AIAN,Female,Hispanic,75,1,7,2023
1,Asian,Male,Hispanic,75,1,7,2023
1,Asian,Female,Hispanic,75,2,7,2023
1,TOM,Male,Hispanic,75,6,7,2023
1,TOM,Female,Hispanic,75,6,7,2023
1,White,Male,Not Hispanic,75,583,8,2023
1,White,Female,Not Hispanic,75,627,8,2023
1,Black,Male,Not Hispanic,75,18,8,2023
1,Black,Female,Not Hispanic,75,6,8,2023
1,AIAN,Male,Not Hispanic,75,1,8,2023
1,AIAN,Female,Not Hispanic,75,2,8,2023
1,Asian,Female,Not Hispanic,75,9,8,2023
1,TOM,Male,Not Hispanic,75,7,8,2023
1,TOM,Female,Not Hispanic,75,2,8,2023
1,White,Male,Hispanic,75,77,8,2023
1,White,Female,Hispanic,75,72,8,2023
1,AIAN,Male,Hispanic,75,3,8,2023
1,AIAN,Female,Hispanic,75,2,8,2023
1,Asian,Male,Hispanic,75,2,8,2023
1,Asian,Female,Hispanic,75,1,8,2023
1,TOM,Male,Hispanic,75,4,8,2023
1,White,Male,Not Hispanic,75,663,9,2023
1,White,Female,Not Hispanic,75,693,9,2023
1,Black,Male,Not Hispanic,75,12,9,2023
1,Black,Female,Not Hispanic,75,7,9,2023
1,AIAN,Male,Not Hispanic,75,1,9,2023
1,AIAN,Female,Not Hispanic,75,2,9,2023
1,Asian,Male,Not Hispanic,75,4,9,2023
1,Asian,Female,Not Hispanic,75,5,9,2023
1,TOM,Male,Not Hispanic,75,7,9,2023
1,TOM,Female,Not Hispanic,75,2,9,2023
1,White,Male,Hispanic,75,91,9,2023
1,White,Female,Hispanic,75,89,9,2023
1,Black,Male,Hispanic,75,1,9,2023
1,AIAN,Male,Hispanic,75,2,9,2023
